Date,ABT,ADM,ADP,AFL,ALB,AOS,APD,ATO,BDX,BEN,BF-B,BRO,CAH,CAT,CB,CHD,CHRW,CINF,CL,CLX,CTAS,CVX,DOV,ECL,ED,EMR,ESS,EXPD,FAST,FRT,GD,GPC,GWW,HRL,IBM,ITW,JNJ,KMB,KO,LOW,MCD,MKC,NDSN,NEE,NUE,O,PEP,PG,PNR,PPG,ROP,SHW,SJM,SPGI,SWK,SYY,TGT,TROW,WMT,WST,XOM
2010-06-30,4.256779e-06,0.0005041399,1.4869823e-05,4.0823727e-07,3.7386956e-06,9.028909e-06,2.7204404e-05,1.2635871e-07,2.4926741e-05,3.8249019e-07,4.318899e-07,1.1672867e-06,0.00026578573,4.5281965e-07,0.00018034085,2.1037757e-05,1.16988385e-05,8.727823e-08,3.6893603e-08,0.00035268423,0.015359946,4.7048894e-07,2.945951e-06,8.500589e-08,0.20481607,5.4684533e-05,2.2847498e-06,2.4739636e-06,4.7455725e-07,0.412583,6.248634e-06,5.843559e-07,3.9112103e-07,0.0003047135,0.16021635,4.9026397e-08,6.497941e-08,1.2558505e-07,4.2824763e-06,1.1777343e-07,3.4928576e-07,3.496834e-05,3.0948897e-07,0.0010807561,3.90499e-09,0.006181737,3.4823522e-08,5.9077405e-07,1.7210043e-05,4.5617682e-08,1.2156411e-07,1.5679032e-06,1.0630582e-05,4.0987984e-06,0.0002780377,0.088302314,0.1045047,3.336553e-05,0.0008036853,0.00054468925,0.003422629
2010-07-31,7.1502895e-06,0.0006167466,2.7870248e-05,9.514581e-07,6.7766823e-06,1.1612332e-05,4.511255e-05,2.3171732e-07,4.126166e-05,8.350288e-07,8.1151717e-07,2.569829e-06,0.00036500226,8.1979994e-07,0.00027510148,3.2021635e-05,1.730597e-05,1.5283217e-07,7.4967915e-08,0.0005995086,0.024419965,1.0380077e-06,4.9178852e-06,1.9466793e-07,0.12786013,0.00010110289,4.0075615e-06,4.545941e-06,8.866637e-07,0.44010615,1.201689e-05,9.651078e-07,7.726305e-07,0.0003546198,0.16714951,1.05159394e-07,1.4380934e-07,2.5638548e-07,9.1113125e-06,2.2493322e-07,7.166985e-07,5.022327e-05,6.000737e-07,0.0014999197,7.851952e-09,0.008404012,7.283747e-08,1.0146762e-06,3.2129403e-05,8.800434e-08,2.5958042e-07,2.5771576e-06,2.0831094e-05,8.209238e-06,0.0006280948,0.113844566,0.10687761,5.9174592e-05,0.0007434927,0.00077268033,0.004971172
2010-08-31,1.0893405e-05,0.0007304946,2.173218e-05,8.3452676e-07,7.3374267e-06,3.8799662e-05,4.0740648e-05,4.010799e-07,4.2175885e-05,1.0667736e-06,1.1933677e-06,2.1253315e-06,0.00043151746,1.5081697e-06,0.0003204919,4.635615e-05,2.5209698e-05,4.6532824e-07,1.5065446e-07,0.00053578475,0.013096902,1.157698e-06,7.3710708e-06,2.1690602e-07,0.35394,7.423405e-05,5.633601e-06,7.3398696e-06,1.4417652e-06,0.3322483,9.594683e-06,2.548161e-06,8.9918933e-07,0.000889937,0.12532867,1.5105296e-07,1.9139917e-07,3.70449e-07,5.7963725e-06,3.6416148e-07,9.13834e-07,6.79639e-05,9.639316e-07,0.001965824,3.0879626e-08,0.0058102785,1.4122583e-07,1.5476543e-06,3.1347477e-05,2.2215188e-07,3.648713e-07,4.0610757e-06,1.7122962e-05,8.01049e-06,0.00022480713,0.05553299,0.10109006,5.9826423e-05,0.0025598856,0.0010296691,0.0037135403
2010-09-30,9.025048e-06,0.0009055625,2.6227106e-05,1.6674421e-06,1.2418783e-05,6.4329346e-05,4.0397073e-05,5.3530596e-07,4.1110794e-05,1.1749745e-06,1.2124294e-06,2.7385754e-06,0.00066432846,2.3731743e-06,0.00036304115,4.861195e-05,3.125782e-05,6.0694447e-07,1.663499e-07,0.00071766734,0.031182248,2.3269158e-06,1.0591061e-05,4.1792214e-07,0.22819626,0.00014221635,9.8423525e-06,9.548346e-06,2.2020397e-06,0.34462327,1.9967263e-05,3.1540837e-06,1.7473077e-06,0.00082544214,0.13542897,2.2040304e-07,3.3092851e-07,5.645574e-07,7.767875e-06,6.91296e-07,1.2775068e-06,8.138385e-05,1.4501558e-06,0.0033978322,3.909894e-08,0.011843308,1.816565e-07,1.9609681e-06,6.0586946e-05,4.127555e-07,4.8008957e-07,4.437751e-06,2.4080937e-05,1.07497335e-05,0.00077040924,0.08793778,0.14469002,8.3673876e-05,0.0018874344,0.0012638927,0.0045363856
2010-10-31,8.305866e-06,0.00083459564,3.0742714e-05,1.9007321e-06,1.2941235e-05,4.215557e-05,4.4875058e-05,4.6931385e-07,4.241244e-05,1.1909699e-06,1.1365138e-06,3.185359e-06,0.00066176424,2.0111625e-06,0.00035645632,4.410112e-05,2.8173085e-05,4.186411e-07,1.3631319e-07,0.0007834523,0.040773086,2.3930522e-06,9.559337e-06,4.4156292e-07,0.14770876,0.0001691634,9.196825e-06,8.615116e-06,1.977978e-06,0.37658,2.3033486e-05,2.311194e-06,1.7796309e-06,0.00058809575,0.1506958,2.1081271e-07,3.1874572e-07,5.4038617e-07,9.718008e-06,6.258464e-07,1.282363e-06,7.558738e-05,1.3188178e-06,0.0030621549,2.6311602e-08,0.01324946,1.5442257e-07,1.7395237e-06,6.625643e-05,3.1549675e-07,4.723393e-07,3.9634915e-06,2.787262e-05,1.193884e-05,0.0012177743,0.111325726,0.14374402,8.8435176e-05,0.0011721082,0.0011527303,0.0053106137
2010-11-30,6.206078e-06,0.00072999735,2.9272009e-05,1.706927e-06,1.1006711e-05,2.5885949e-05,4.056918e-05,3.367501e-07,3.7328093e-05,9.435262e-07,8.5599817e-07,2.8879747e-06,0.0005625744,1.4385724e-06,0.0003069975,3.5057874e-05,2.2097633e-05,2.5648984e-07,9.2960924e-08,0.0007310023,0.04602741,2.0109312e-06,7.4131954e-06,3.6028712e-07,0.10184005,0.00016563744,7.1721834e-06,6.3908483e-06,1.4734528e-06,0.3941693,2.201358e-05,1.4732336e-06,1.4643306e-06,0.00040215577,0.15522568,1.5895377e-07,2.4926558e-07,4.0810153e-07,9.853113e-06,4.5843763e-07,1.0180713e-06,6.130147e-05,9.726825e-07,0.0026207264,1.4054973e-08,0.014265822,1.05407466e-07,1.3429752e-06,5.880435e-05,2.0000782e-07,3.5719094e-07,3.0112349e-06,2.594138e-05,1.0384754e-05,0.0015181442,0.13462426,0.13932501,7.84927e-05,0.0007240413,0.0009648476,0.0052775037
2010-12-31,2.310943e-06,0.00019368481,3.580971e-05,2.1564015e-06,6.1596947e-06,5.283746e-06,2.7030845e-05,8.219456e-08,2.9792229e-05,1.9074967e-06,3.6041658e-07,3.1619277e-06,0.00026840318,7.6980797e-07,0.00037875923,2.2080392e-05,6.843449e-06,1.0873475e-07,4.5559723e-08,0.0017170516,0.109431826,2.7354781e-06,3.982102e-06,1.8045652e-07,0.0046743033,0.00021372159,2.4868223e-06,6.365785e-06,9.818671e-07,0.48794976,2.0002188e-05,5.206184e-07,6.404888e-07,0.00016604013,0.07788953,7.967543e-08,1.7803806e-07,2.2399183e-07,1.5141687e-05,1.2192207e-07,7.666957e-07,2.7475562e-05,5.7864173e-07,0.0034445252,4.4602553e-09,0.020309651,5.5465193e-08,5.261302e-07,6.455092e-05,5.4350913e-08,2.371855e-07,1.2064393e-06,3.1360873e-05,1.7473727e-05,0.0069996533,0.21685001,0.05994558,0.00010963781,7.865048e-05,0.0012481891,0.0077891317
2011-01-31,1.4452567e-06,0.00013243324,2.7661079e-05,1.5043406e-06,4.3579303e-06,2.948931e-06,2.0632151e-05,4.5167095e-08,2.115449e-05,1.3423157e-06,2.1468797e-07,2.236953e-06,0.00022163552,4.7449802e-07,0.00029606058,1.479315e-05,4.5114402e-06,5.4273233e-08,2.3618188e-08,0.0015004227,0.115799904,1.8535177e-06,2.607913e-06,1.09561576e-07,0.0032301228,0.00018087345,1.5783708e-06,4.464944e-06,6.221114e-07,0.4978738,1.4689833e-05,2.852289e-07,4.0960887e-07,0.0001075553,0.0755238,4.6763255e-08,1.05931775e-07,1.4198699e-07,1.1209047e-05,7.1084045e-08,4.937468e-07,1.9682117e-05,3.6694806e-07,0.0027474063,2.2029054e-09,0.018120335,3.11709e-08,2.978772e-07,5.0544317e-05,2.7982049e-08,1.4945617e-07,7.247572e-07,2.3788714e-05,1.426688e-05,0.0075055882,0.2143614,0.053360857,8.401112e-05,4.6024725e-05,0.0009824246,0.007673345
2011-02-28,1.5984429e-06,0.00012929027,3.0105286e-05,1.7119343e-06,4.6781533e-06,3.0683707e-06,2.187144e-05,4.8242647e-08,2.2633909e-05,1.5534583e-06,2.3696279e-07,2.557007e-06,0.000227821,5.1988945e-07,0.00031743044,1.564422e-05,4.6740506e-06,5.970783e-08,2.6519077e-08,0.0016794872,0.12531932,2.1212916e-06,2.7761373e-06,1.2362939e-07,0.002818421,0.00019778035,1.7041123e-06,5.0984872e-06,6.797685e-07,0.49327275,1.5660924e-05,3.1469892e-07,4.387584e-07,0.000111034846,0.07300999,5.1737363e-08,1.1898805e-07,1.5713525e-07,1.2351461e-05,7.654539e-08,5.489179e-07,2.0251788e-05,4.0529247e-07,0.0029208348,2.5586744e-09,0.018067203,3.5355917e-08,3.1154437e-07,5.612229e-05,3.141761e-08,1.6890594e-07,7.612857e-07,2.6499398e-05,1.609572e-05,0.008530437,0.21226983,0.051528655,9.302612e-05,4.505989e-05,0.0010540914,0.00813358
2011-03-31,3.70127e-06,0.00030866062,3.3337205e-05,2.193842e-06,1.0844227e-05,9.5049545e-06,3.8439783e-05,1.6434352e-07,2.67548e-05,1.1268994e-06,5.147408e-07,3.2909797e-06,0.00062221935,9.727755e-07,0.00028159042,2.0991532e-05,1.2529418e-05,8.909879e-08,4.009851e-08,0.0010775117,0.11560681,2.2438398e-06,4.9893033e-06,3.317191e-07,0.019293811,0.00026366193,5.141401e-06,6.397545e-06,1.1230895e-06,0.42032325,2.473117e-05,6.395224e-07,1.228106e-06,0.00015690463,0.14885306,1.14305976e-07,1.8677716e-07,3.5617057e-07,1.08246895e-05,3.0516267e-07,9.155731e-07,4.1833013e-05,7.8744034e-07,0.0023022832,7.110824e-09,0.014496083,6.54643e-08,5.731177e-07,8.609623e-05,1.01798754e-07,3.3143104e-07,1.5120592e-06,3.203853e-05,1.7045322e-05,0.0064901914,0.15528068,0.10432573,8.898904e-05,0.00015658436,0.00081389677,0.008853718
