Date,MLP,CNN,RNN,EW
2010-07-31,0.0990848375568135,0.05384191659067822,0.08613509694124315,0.07591134977828196
2010-08-31,-0.013186290257500148,-0.005722028898505612,-0.007859999588918386,-0.02821956505529867
2010-09-30,0.05502210747342804,0.03309057266765043,0.051877483634073275,0.08386399821609065
2010-10-31,0.007112417583733302,0.031918619826528556,0.005695556159054661,0.02919266614176636
2010-11-30,-0.020838681319955466,0.039385686118865705,-0.015198873561348858,0.006192357889106836
2010-12-31,0.026844917059395772,0.03208310859700821,0.034176905969120944,0.06012459299689092
2011-01-31,0.017949229257432052,0.0134505925435251,0.005412529065545721,0.01084651104643906
2011-02-28,0.01538052328352257,0.008522265622131812,0.02056379366026402,0.03199143569527296
2011-03-31,0.020610191834153857,0.026968201739615193,0.015743113923884087,0.01447653040043932
2011-04-30,0.0434536441835591,0.035047215464828044,0.03511661346564199,0.0371255911321349
2011-05-31,0.037605601497143606,0.02743730274258795,0.02527176327766004,-0.0024102906555561027
2011-06-30,-0.008526145249523883,-0.005864439065967355,-0.01503224100710935,-0.00883500833597848
2011-07-31,0.007199281114625774,-0.000752791824711312,0.011894564944194195,-0.03230381470781396
2011-08-31,-0.0014276371032979508,0.0006817927671772953,0.004328977989527994,-0.02380518006543611
2011-09-30,-0.07693925042144743,-0.003044640665654487,-0.07774344927106838,-0.06787872792725055
2011-10-31,0.07610236569785755,0.059041777466258924,0.0709667191831663,0.10958883455773132
2011-11-30,0.006324492378838134,0.018566558674338256,0.007653756886407414,0.014903069626636544
2011-12-31,0.04102797873980431,0.020519421049993658,0.058416975048612166,0.013977534295055974
2012-01-31,0.03749811683147537,0.02924246977329948,0.03211341250422534,0.03967852595201713
2012-02-29,0.023533430300883555,0.03721243119563224,0.028053656468567868,0.026422300481599225
2012-03-31,0.021633738705916505,0.02381583610353654,0.021587250909721065,0.030342855607639906
2012-04-30,0.014738676379577197,0.02807422050542213,0.017179630479835326,0.0015763926594705145
2012-05-31,-0.02623666740688275,0.01895007011080074,-0.027241841114969245,-0.032421056318338276
2012-06-30,0.049555351864326996,0.03190532318004604,0.047748638387857104,0.028947596300400398
2012-07-31,0.03055500855179963,0.021707726614947305,0.027631934694289928,0.0110354082266239
2012-08-31,0.01029815401079989,0.024884299129702622,0.008941468834914855,0.01564289729996303
2012-09-30,0.009591562357189488,0.010176189350601982,0.009027653070813,0.022212544462852826
2012-10-31,0.00873530954469406,-0.0011002148418925615,0.008839862642567142,0.001675872543525766
2012-11-30,-0.008830836460326685,0.006457385056703839,-0.005133293448654823,0.0200572099488123
2012-12-31,-0.004134387237996066,-0.0023188565203528413,-0.008845586550956177,0.008355839259027805
2013-01-31,0.02535354056935575,0.018314104354345266,0.0354115131591835,0.0534517045728075
2013-02-28,0.01764836777466993,0.015471216166936919,0.025937857086110745,0.020056413787502326
2013-03-31,0.02636663629440329,0.016993315874439363,0.03538038900169065,0.0371079972483957
2013-04-30,0.026478504652757064,0.017399522341378232,0.038829640975830755,0.01815977666409142
2013-05-31,-0.008922214205472939,0.012091193396527752,-0.029508665601443298,0.009468388430576574
2013-06-30,-0.01170663739309198,-0.004451608027962039,-0.006703983398086991,-0.012448084297234478
2013-07-31,0.03264676292476582,0.03997061209537161,0.03526909006843671,0.055965843737893615
2013-08-31,-0.033207764941589064,-0.008292340175065197,-0.04729772052591289,-0.041657145869922245
2013-09-30,0.04524872046339497,0.02245537560159132,0.03890241680929763,0.04007916844165754
2013-10-31,0.03366225978788139,0.030835973136020822,0.0409343709571116,0.045876346071179526
2013-11-30,0.025996768143783988,0.026491128954590073,0.0158089193477568,0.014821602099150242
2013-12-31,0.033595900749864585,0.030697025686268784,0.022513661917795198,0.01707616617221499
2014-01-31,0.00890369950673969,-0.0003752876661269346,-0.002971978784202782,-0.03352952910867241
2014-02-28,0.0388706356684879,0.027070509454300874,0.044235065200451285,0.039414954225166034
2014-03-31,0.0022143787702098247,-0.00653811646846857,0.0036172223297235243,0.008233802026197785
2014-04-30,0.007937607500540834,0.01048537427696897,0.0173874586979048,0.018374513988164955
2014-05-31,0.024078321070416315,0.019691344669762804,0.010610582838154617,0.01499187290209657
2014-06-30,0.01704078949145307,0.008119124816208053,0.021855473639714934,0.015150189935024122
2014-07-31,-0.0074164997515710224,0.0033037651505737624,-0.013067858637862386,-0.032478072337798154
2014-08-31,0.042013581705610564,0.03419900395456083,0.039030571396155324,0.043257786158319156
2014-09-30,0.01333566098766512,0.022091011527780525,0.008677949572557846,-0.013115453046966532
2014-10-31,0.04637511928279853,0.02453217088870817,0.05777081440284279,0.042576012654367515
2014-11-30,0.02670407339191704,0.02800556970588549,0.0398292480212929,0.03220353068438604
2014-12-31,0.029860453146486415,0.014791209039408771,0.032023503350904065,0.0026266165737783022
2015-01-31,0.024480142367723834,0.008483455617204014,0.02357239965833384,-0.025936570699766973
2015-02-28,0.0225149540553636,0.01615639265622221,0.020487727610398614,0.04682430194618877
2015-03-31,0.004241905489134073,-0.00022113426104901877,0.012734822553858865,-0.005516255952643459
2015-04-30,-0.03459269809645245,-0.002946819048918186,-0.04322137557285782,-0.010261809012132795
2015-05-31,0.036828594114806185,0.02000909330120785,0.029158730494023937,0.012036592474572104
2015-06-30,-0.024086927806799715,-0.015326520579749859,-0.023724137648218596,-0.02022486026283898
2015-07-31,0.026533137814503012,0.012687403747445643,0.03987388202932288,0.016969772090066133
2015-08-31,-0.01507751528801821,0.009429485395155824,-0.03029100314237125,-0.04789750789817863
2015-09-30,0.02223382236659224,0.006506819993901322,0.024881381000410274,-0.018677992002308824
