Date,MLP,CNN,RNN,EW
2015-09-30,-0.012716920051979552,-0.03556639626707092,0.058439695029209204,-0.01853191739222071
2015-10-31,0.04414771513603344,0.06760895611557594,0.05832735316433135,0.0783705745663279
2015-11-30,0.000939321826211037,0.03282863896096866,0.0033623402356670606,0.009234372049761186
2015-12-31,-0.02410679794332138,0.27869718839938473,0.008021904151933157,-0.00885213690070319
2016-01-31,0.020579538011453957,0.0209170665739431,-0.009106781944695164,-0.027973147630992456
2016-02-29,-0.005344563244449652,-0.012743812042943281,-0.003477672124685083,0.021774543621926545
2016-03-31,-0.052272355998570164,-0.31844736879891866,0.06095344630246169,0.07227324334837926
2016-04-30,0.002144459261998577,-0.022620521672761407,-0.015497268454629176,0.0012217984564759643
2016-05-31,0.02967101647891579,0.023234897106116925,0.02150707250956785,0.01519225027661708
2016-06-30,0.0776312280577951,0.0800548511406387,0.05661094796438815,0.026515464703363634
2016-07-31,0.05001766960100129,0.04576854277006226,0.054057211870089494,0.02099350440888781
2016-08-31,0.026996612295596467,0.05057542626193112,0.0077497809407431895,-0.0004020113276363979
2016-09-30,-0.017005340042813177,0.26764694623101093,-0.0356450183369349,-0.005619420644707551
2016-10-31,-0.038865696673332395,-0.07355271083178794,-0.0484023940423397,-0.04227073453901009
2016-11-30,0.026186302960032437,0.020717043793209156,0.03976679139228989,0.04076201210915009
2016-12-31,0.10676933694033708,0.05606047997779373,0.018407831046994616,0.010971079032349396
2017-01-31,0.0074340336829208375,-0.005029157234892612,-0.011408200058508067,0.02175154184247008
2017-02-28,0.012505774535790826,0.005710684973256219,0.0058644922109925,0.040769610893120145
2017-03-31,-0.044363957597193804,-0.10661250370267616,-0.0009023463604584947,-0.004826418823395406
2017-04-30,-0.031116813290438805,-0.02479649790776728,-0.020540260082856032,0.009122486495302784
2017-05-31,-0.008545784737951423,0.00687629719285332,-0.007049691325103136,0.010631518535471507
2017-06-30,0.05548859026917574,0.007068167945510906,0.006541899526902206,0.007385668503172571
2017-07-31,0.05178555879765656,0.03448178562337678,0.06077231913977199,0.011558207946157806
2017-08-31,-0.02143010316172389,-0.02214994469644649,-0.015792356480807013,-0.007760378125747924
2017-09-30,-0.17709734433906021,-0.22469733076537002,0.03467999440325631,0.03061983779317501
2017-10-31,0.014214493117105542,0.019399811175175863,0.010597246411709005,0.02879376188945426
2017-11-30,0.05188652520085424,0.04040567930837735,0.07240201320748918,0.039837455595741256
2017-12-31,0.5661420964569235,0.5641968469804612,0.001295217077820876,0.015074293678204675
2018-01-31,0.05778510310373264,-0.019382323004674462,0.023278744202345658,0.03244263745871234
2018-02-28,-0.00396071258576447,-0.01341274149757532,-0.014045720323202948,-0.04594475649336427
2018-03-31,-0.44429053633014814,-0.2666308621072532,0.008659670131293762,0.0008198853667853445
2018-04-30,-0.007078895499280202,-0.0010239138393665081,0.004508276516244081,-0.015145884302838808
2018-05-31,0.032986767261490524,0.03484889119704038,0.051411575180559055,0.01388287773286967
2018-06-30,0.1481624975809741,-0.19583854151733704,0.03815845539130214,0.006901645278493573
2018-07-31,0.025440084853112888,0.03841010800176692,0.059271413981612175,0.052861468268712075
2018-08-31,0.053715253005283126,0.019757132960302348,0.050857083852232865,0.01719120685935449
2018-09-30,-0.15768774168707245,0.3061989219597978,-0.04773302136897806,0.009960515082336752
2018-10-31,-0.03255198339165444,-0.03168589004885081,-0.056873144543647336,-0.06991649757143281
2018-11-30,0.010980059647244467,0.03684626866985097,0.028908497909217123,0.053500264225695426
2018-12-31,-0.10786317701642134,0.11455631102702246,-0.10184990608914124,-0.07891409074917943
2019-01-31,0.09397920063940601,0.004725536162541344,0.10915561816196706,0.06264908430485794
2019-02-28,0.04910978060203264,0.009771674491356741,0.06442749520146873,0.049118042392564565
2019-03-31,0.07020538342401639,0.11584010778942955,0.013209575999888257,0.02504979631520743
2019-04-30,0.04155429590085569,0.057581951899507766,0.03722802159927019,0.023913324345247178
2019-05-31,-0.003386800756464581,0.06737098675738129,0.006325440368129653,-0.04764671901086148
2019-06-30,0.13348831838381314,-0.25104842280210626,0.041638610329371994,0.06557086389282629
2019-07-31,0.01947384683112907,0.029489167109290282,0.06450339023201002,0.021199739457251843
2019-08-31,0.035730223952676665,0.01636755696805725,0.02012209549700472,0.003854837126158417
2019-09-30,0.0031505768147470636,0.3398714739292674,0.030456479873222753,0.01854418071404318
2019-10-31,0.042060070185745424,-0.015178349158613824,0.002053796293899346,-4.452129020671158e-06
2019-11-30,-0.012568293046194778,-0.017386801474795988,-0.0183991745841795,0.021476235558933965
2019-12-31,0.748710290572951,0.08424479787349393,0.025244505658442717,0.01894006667040138
2020-01-31,0.025902633303751754,0.02502294696527807,0.004203356912141798,0.0005852354082716005
2020-02-29,-0.034562569508982954,-0.0037230837332755673,-0.062073652389390666,-0.08201635847218214
2020-03-31,-0.7429192325243938,-0.6431207805723596,-0.42082683267192544,-0.12485796321049092
2020-04-30,0.03218208421188207,0.12120668737492868,0.16880802362259661,0.11816565516986821
2020-05-31,0.03986887970160069,0.09561049355415507,0.08761812927099832,0.07181395581285677
2020-06-30,1.0231172406649054,0.6204004234094749,0.18860153316938977,0.006287814251909829
2020-07-31,0.03349642706544098,0.020901741608076563,0.0705549090102815,0.07146965874575639
2020-08-31,0.10991184537556631,0.038831152877352615,0.10946231548106167,0.03505517937307312
2020-09-30,-0.5040405859237873,-0.2493697363194729,-0.05415723185381505,-0.015536869890858118
2020-10-31,0.0425292622470983,-0.003486613026577823,-0.045830783804502784,-0.026282320745491528
2020-11-30,0.06133010982498255,0.09630027721555989,0.15770861078769127,0.0991147148225422
2020-12-31,1.3045890024919249,0.46811791512263246,0.11890637264695814,0.005444656610712917
2021-01-31,-0.014185775322634764,-0.002656270472912836,-0.06462913177916962,-0.0298816065555203
2021-02-28,0.10103384746247168,0.060994856139442,0.0459536140492538,0.013729491273607897
2021-03-31,0.011194968282332018,0.27590183100914834,0.06018516929549733,0.07151321066737992
2021-04-30,0.03131799514938671,0.029242163543692135,0.03453098507242447,0.05233967020356234
2021-05-31,0.021787688282264517,0.03613644662293858,0.024489104726134636,0.024442542266322143
2021-06-30,-0.08231364053467216,-0.2648077447829911,0.054657431512501686,-0.0030152665057175954
2021-07-31,0.008807127007903093,0.019456639501592488,0.02745999566178492,0.036589301039952504
2021-08-31,0.021767177894161938,0.0014664487743876187,0.009276869975197943,0.015767168665794085
2021-09-30,-0.29576739340907965,-0.31014326116806723,-0.0317852742596888,-0.05456671833246585
2021-10-31,0.04831457972095787,0.02206021733231056,0.1079191261196657,0.07842105026610335
2021-11-30,-0.01155117027328545,0.009908120074385574,-0.02427429749085963,-0.009433078913059223
