,date,monthly_return
0,2023-07-31,0.0
1,2023-08-31,-0.020558259092465912
2,2023-09-30,-0.05553670770308278
3,2023-10-31,-0.028377336077522637
4,2023-11-30,0.06536781022419567
5,2023-12-31,0.0464073532814334
