,date,monthly_return
0,2023-07-31,0.0
1,2023-08-31,-0.024044670346122805
2,2023-09-30,-0.059979294220681205
3,2023-10-31,-0.032796835062159864
4,2023-11-30,0.0669720545443243
5,2023-12-31,0.05028613177413388
