,date,monthly_return
0,2023-07-31,0.0
1,2023-08-31,-0.019004098671874747
2,2023-09-30,-0.05584067424299641
3,2023-10-31,-0.03649792679654328
4,2023-11-30,0.058524196590956694
5,2023-12-31,0.0473284748360375
