,date,monthly_return
0,2023-07-31,0.0
1,2023-08-31,-0.01674333078014307
2,2023-09-30,-0.056860443776794306
3,2023-10-31,-0.02423428562732488
4,2023-11-30,0.06401234934478249
5,2023-12-31,0.04590994838150824
