,date,monthly_return
0,2023-07-31,0.0
1,2023-08-31,-0.01872497575343534
2,2023-09-30,-0.05562101923142217
3,2023-10-31,-0.034431683568059104
4,2023-11-30,0.06880652349192372
5,2023-12-31,0.04789098850284907
