,date,monthly_return
0,2023-07-31,0.0
1,2023-08-31,-0.02141190350379869
2,2023-09-30,-0.05649906639106942
3,2023-10-31,-0.03461770553733161
4,2023-11-30,0.06311865655420806
5,2023-12-31,0.05183818246983994
