,date,monthly_return
0,2023-07-31,0.0
1,2023-08-31,-0.019914463847547807
2,2023-09-30,-0.05783622118875727
3,2023-10-31,-0.032432979737815816
4,2023-11-30,0.06533505661356143
5,2023-12-31,0.04940891483099193
