,date,monthly_return
0,2023-07-31,0.0
1,2023-08-31,-0.019812775586139416
2,2023-09-30,-0.057897313885061766
3,2023-10-31,-0.032458767522833366
4,2023-11-30,0.06536416983008751
5,2023-12-31,0.049508459691530886
