,date,monthly_return
0,2023-07-31,0.0
1,2023-08-31,-0.019887934965313932
2,2023-09-30,-0.05804842893739783
3,2023-10-31,-0.032279480683036606
4,2023-11-30,0.06555539851878762
5,2023-12-31,0.04954632620335131
