,date,monthly_return
0,2023-07-31,0.0
1,2023-08-31,-0.01991250367080435
2,2023-09-30,-0.05793657055297677
3,2023-10-31,-0.03247776935144314
4,2023-11-30,0.06545386887358924
5,2023-12-31,0.049427258254444814
