,date,monthly_return
0,2023-07-31,0.0
1,2023-08-31,-0.020050877972196724
2,2023-09-30,-0.05815726860094643
3,2023-10-31,-0.0323664912568555
4,2023-11-30,0.06556236257546676
5,2023-12-31,0.049510573245223496
