,date,monthly_return
0,2023-07-31,0.0
1,2023-08-31,-0.019830505082546503
2,2023-09-30,-0.05790446010040777
3,2023-10-31,-0.03238364627743958
4,2023-11-30,0.06539759311291407
5,2023-12-31,0.04941442992731958
