,date,monthly_return
0,2023-07-31,0.0
1,2023-08-31,-0.019936488969939856
2,2023-09-30,-0.057809099460748234
3,2023-10-31,-0.03227356403686446
4,2023-11-30,0.06545749007277699
5,2023-12-31,0.04941507046389058
