Date,ABT,ADM,ADP,AFL,ALB,AOS,APD,ATO,BDX,BEN,BF-B,BRO,CAH,CAT,CB,CHD,CHRW,CINF,CL,CLX,CTAS,CVX,DOV,ECL,ED,EMR,ESS,EXPD,FAST,FRT,GD,GPC,GWW,HRL,IBM,ITW,JNJ,KMB,KO,LOW,MCD,MKC,NDSN,NEE,NUE,O,PEP,PG,PNR,PPG,ROP,SHW,SJM,SPGI,SWK,SYY,TGT,TROW,WMT,WST,XOM
2010-06-30,1.7386553e-15,2.8161054e-22,1.5954458e-27,1.3221393e-30,6.4811154e-15,1.6236977e-24,2.9303014e-27,8.946288e-22,3.8373208e-26,2.7132505e-35,2.229032e-22,6.9591946e-22,5.288703e-15,8.079897e-21,4.964276e-24,1.0718186e-19,6.639184e-17,2.5929563e-19,3.7666826e-30,1.4469281e-21,6.273133e-17,4.5015395e-26,1.1574945e-33,2.094837e-29,2.1309707e-28,9.67861e-34,1.5097838e-26,2.4074485e-36,8.426958e-29,8.278419e-36,1.3415829e-22,4.4236476e-31,7.0099906e-26,1.4406585e-16,3.688193e-32,4.754589e-27,1.0,1.025807e-20,3.0153143e-27,1.7181491e-24,7.6880487e-19,6.4656494e-25,1.5208351e-27,3.9862176e-08,2.6727932e-37,7.774627e-22,2.3308626e-20,7.344513e-23,1.14770434e-23,5.148624e-29,1.1606069e-26,1.2051763e-16,5.8820316e-26,1.0362389e-17,2.4654127e-37,7.8888956e-23,4.5073603e-28,5.141891e-22,6.7525175e-16,3.784739e-14,1.8693765e-33
2010-07-31,3.7581698e-16,1.3323626e-21,9.352702e-28,8.690375e-30,1.0538037e-15,1.5280602e-24,5.142545e-27,1.5568393e-22,5.534412e-26,3.104024e-35,1.3173167e-22,2.542433e-21,4.1367777e-13,9.6361606e-21,7.345601e-24,5.549481e-20,1.6972249e-17,9.084754e-20,4.5345178e-30,2.6849859e-21,6.711096e-16,9.163776e-25,3.8795935e-33,3.8266585e-29,4.8735807e-28,2.4844889e-33,3.2850904e-26,2.5780313e-36,6.6718474e-28,1.2510045e-35,1.6265209e-21,9.599019e-31,1.230963e-25,4.8977437e-17,4.683081e-31,7.548699e-27,1.0,6.852407e-20,8.206142e-27,2.7250804e-24,6.958409e-19,3.6917532e-25,1.3357638e-26,1.751396e-08,8.269041e-37,1.172379e-22,1.3492682e-19,3.6099263e-23,1.8523707e-23,1.9098317e-29,1.4670104e-26,4.4245233e-17,3.8247234e-26,6.8115747e-18,1.7032338e-36,2.1131037e-22,8.701631e-28,1.12698e-22,1.5410618e-16,1.11222854e-14,1.2503337e-32
2010-08-31,5.3471533e-12,1.8215852e-17,1.9481541e-20,2.0962243e-24,6.4198007e-09,2.1580745e-18,1.2232645e-21,1.1769447e-14,3.152555e-20,2.8256524e-27,1.6017532e-16,1.51478e-17,3.6595108e-13,4.881984e-15,4.961941e-18,5.1744718e-15,2.6579101e-12,1.7467525e-14,1.5923108e-23,3.7776314e-15,3.433821e-13,1.18908e-21,5.9460545e-26,2.1249357e-23,3.053637e-21,3.767436e-26,2.0099273e-19,6.037842e-28,1.162426e-21,5.8489746e-28,1.796384e-17,6.2500105e-24,2.4842389e-20,4.159017e-12,1.7250487e-26,9.815342e-22,0.99995375,6.346519e-17,3.90231e-21,8.565424e-18,6.61343e-15,2.1879157e-18,2.9847678e-20,4.6262685e-05,1.6307949e-28,5.024155e-15,5.0628816e-16,5.9276696e-17,3.668055e-18,1.3126066e-21,1.7171032e-20,5.264035e-11,7.0523635e-19,1.8618518e-12,3.4631943e-29,1.6005369e-17,1.1983278e-22,3.9685084e-16,4.7837522e-11,8.398127e-09,1.683791e-25
2010-09-30,4.7143877e-18,1.6162862e-18,7.376141e-26,2.2825325e-24,1.114515e-18,1.3185894e-20,6.0865332e-24,1.6576225e-18,5.0037818e-24,2.942255e-32,9.010987e-21,5.7880004e-14,0.9999995,5.141002e-16,2.245327e-18,1.1083673e-18,2.7775934e-19,2.0093312e-17,5.494957e-29,5.492255e-21,1.6443551e-11,3.4973927e-22,1.3970488e-29,4.7790284e-26,1.0103116e-27,5.660096e-28,2.372853e-23,7.4694343e-35,1.83313e-23,3.0055783e-32,8.216453e-17,5.9876274e-30,2.0221203e-23,1.4005906e-16,1.4256024e-23,5.335894e-24,5.2680036e-07,5.3548375e-16,4.6189916e-25,1.9683597e-21,2.4744322e-19,6.395642e-23,7.3600864e-20,3.2947894e-11,5.8530953e-31,8.797909e-23,7.07028e-18,2.4249377e-24,2.8479224e-20,2.6476587e-27,7.3617636e-22,4.171711e-13,8.2576135e-25,5.3572235e-14,1.917611e-31,1.5491227e-18,1.391647e-26,2.1477984e-20,1.7733107e-16,2.8326366e-11,1.0733961e-29
2010-10-31,1.7815086e-24,1.3997951e-24,2.9713313e-34,3.1579294e-32,3.0302617e-25,4.4098726e-28,2.8189606e-32,3.6382218e-25,5.8455306e-32,0.0,5.5151616e-29,1.4449887e-18,1.0,7.686014e-22,8.759431e-24,6.514471e-25,8.79706e-26,5.509816e-23,1.6144904e-37,6.742515e-28,5.206372e-15,8.598674e-29,0.0,9.200472e-35,3.7853106e-36,3.34357e-37,1.3327428e-30,0.0,2.971632e-30,0.0,1.3851684e-21,1.2801565e-38,1.892447e-30,7.705977e-22,2.0899908e-30,2.5550483e-32,7.2870474e-09,1.686212e-21,1.9940074e-32,1.9143038e-28,1.5415546e-25,5.0652794e-31,3.7020324e-26,2.6883454e-15,0.0,2.4443606e-30,9.172979e-24,2.1049439e-31,4.3104978e-27,1.2159654e-36,2.621067e-29,1.9094844e-19,4.3306417e-33,6.592938e-20,0.0,2.2408203e-24,4.826239e-35,2.3144882e-28,6.1862807e-23,3.9461529e-16,6.225698e-38
2010-11-30,5.139897e-27,4.796836e-27,1.2109054e-37,1.9969654e-35,7.3067404e-28,4.18235e-31,1.0023233e-35,1.2056111e-27,3.602984e-35,0.0,2.3255285e-32,1.6830704e-20,1.0,3.5251977e-24,4.5030165e-26,3.4633582e-27,1.9142893e-28,2.452923e-25,0.0,8.960591e-31,2.261284e-16,1.4848485e-31,0.0,2.1191244e-38,0.0,0.0,1.6526543e-33,0.0,4.2954e-33,0.0,1.5509348e-23,0.0,2.205102e-33,6.4529875e-24,2.8977337e-33,1.0791823e-35,2.0382833e-09,1.1431558e-23,1.541288e-35,2.2627937e-31,5.8674814e-28,2.8167219e-34,8.2921973e-29,5.979886e-17,0.0,2.5945012e-33,4.5276302e-26,3.4425732e-34,9.0698526e-30,0.0,2.2549255e-32,7.185693e-22,2.40732e-36,3.6364236e-22,0.0,6.99076e-27,1.8988174e-38,1.2425603e-31,1.7391706e-25,5.548386e-18,0.0
2010-12-31,0.0,1.3138138e-37,0.0,0.0,0.0,0.0,0.0,2.0086833e-37,0.0,0.0,0.0,3.0413164e-28,1.0,7.948722e-34,1.5350397e-34,0.0,0.0,1.5623961e-37,0.0,0.0,5.010933e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.621711e-31,0.0,0.0,8.200561e-37,0.0,0.0,2.1589012e-16,1.3042531e-34,0.0,0.0,0.0,0.0,0.0,6.9328464e-25,0.0,0.0,5.465943e-36,0.0,0.0,0.0,0.0,2.6487229e-33,0.0,5.675355e-31,0.0,9.7405615e-37,0.0,0.0,0.0,3.0376655e-27,0.0
2011-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4766672e-31,1.0,1.8757303e-37,5.2192964e-38,0.0,0.0,0.0,0.0,0.0,4.7386804e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7274618e-34,0.0,0.0,0.0,0.0,0.0,1.619176e-17,2.2220945e-38,0.0,0.0,0.0,0.0,0.0,2.6632599e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8601962e-37,0.0,1.4757941e-34,0.0,0.0,0.0,0.0,0.0,3.2842564e-30,0.0
2011-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2211494e-30,1.0,4.10359e-36,2.1435172e-36,0.0,0.0,0.0,0.0,0.0,3.118594e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1398234e-33,0.0,0.0,0.0,0.0,0.0,1.8669902e-17,3.1511225e-37,0.0,0.0,0.0,0.0,0.0,1.4427742e-26,0.0,0.0,2.2320002e-38,0.0,0.0,0.0,0.0,3.3603605e-36,0.0,2.6244236e-33,0.0,0.0,0.0,0.0,0.0,2.4906621e-29,0.0
2011-03-31,3.386775e-32,3.4954327e-30,0.0,0.0,7.008739e-32,2.1497031e-33,0.0,2.3299108e-28,1.2430211e-37,0.0,1.1743316e-35,2.1624296e-23,1.0,2.5004592e-28,1.962971e-27,2.3572631e-24,8.9999486e-32,4.4820265e-32,0.0,3.8267e-30,2.0193817e-11,9.564423e-35,0.0,0.0,0.0,0.0,1.7020218e-33,0.0,2.0310456e-35,0.0,1.3649157e-22,0.0,5.427445e-35,6.0878037e-27,1.850147e-37,0.0,3.540004e-11,1.1404187e-26,3.7315143e-38,4.4724085e-33,7.7862254e-31,1.336043e-35,1.9118582e-29,5.470133e-22,0.0,1.7818637e-37,4.419474e-27,3.2967376e-35,1.2348715e-32,0.0,9.4872726e-36,9.26276e-22,1.7174047e-36,1.8623335e-22,0.0,5.776282e-32,0.0,2.4021072e-38,6.5966847e-28,3.0217648e-18,0.0
